title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Fix: link to astropy standards,2024-03-11 18:51:22,closed,,lwasser,United States,staff,software-submission,pulls
Fix: add astropy to partnership list in presubmission template,2024-02-28 17:46:42,closed,,lwasser,United States,staff,software-submission,pulls
Fix: update review template with astropy & update new submission label,2024-02-27 22:27:25,closed,,lwasser,United States,staff,software-submission,pulls
add: ci build to parse all issues and prs and contribs,2024-08-19 00:36:07,closed,,lwasser,United States,staff,peer-review-metrics,issues
add: package that handles plot themes,2024-08-19 00:21:18,closed,,lwasser,United States,staff,peer-review-metrics,issues
Data structure for metrics,2024-08-16 02:19:36,open,,lwasser,United States,staff,peer-review-metrics,issues
fix: peer review numbers are more accurate,2024-08-13 02:35:20,closed,,lwasser,United States,staff,peer-review-metrics,issues
Add jupytext,2024-08-11 22:04:02,closed,,lwasser,United States,staff,peer-review-metrics,issues
Create a small installable package for the plot themes,2024-08-11 20:17:27,open,,lwasser,United States,staff,peer-review-metrics,issues
feat: add new review plots,2024-08-11 19:39:40,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: cleanup yml,2024-08-10 19:10:00,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: remove sidebar,2024-08-10 18:57:05,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: force side bar nav as backup,2024-08-10 18:53:15,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: hard code url path,2024-08-10 17:29:29,closed,,lwasser,United States,staff,peer-review-metrics,issues
Setup circle ci for previews,2024-08-10 16:52:40,closed,,lwasser,United States,staff,peer-review-metrics,issues
Update current review stats,2024-08-10 16:42:00,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix(trying): add top level nav to the site,2024-08-10 02:04:08,closed,,lwasser,United States,staff,peer-review-metrics,issues
Create an autopreview action for this repo,2024-07-31 22:46:10,open,"help wanted, sprintable",lwasser,United States,staff,peer-review-metrics,issues
Add plots of editors load in current-reviews-data.ipynb,2024-07-14 19:45:28,open,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,issues
Expand list of dependencies in environment.yml,2024-07-14 17:10:43,closed,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,issues
Add .env to .gitignore,2024-07-14 16:39:08,closed,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,issues
Add: editor plot to our dashboard,2024-07-14 16:20:23,open,help wanted,lwasser,United States,staff,peer-review-metrics,issues
Update: current reviews notebook,2024-07-14 14:06:09,closed,,lwasser,United States,staff,peer-review-metrics,issues
Fix: rebuild notebook,2024-07-14 04:43:38,closed,,lwasser,United States,staff,peer-review-metrics,issues
Fix: notebook cleanup,2024-07-14 04:38:35,closed,,lwasser,United States,staff,peer-review-metrics,issues
Fix: break out ci and gitignore,2024-07-14 01:15:43,closed,,lwasser,United States,staff,peer-review-metrics,issues
Create: script to fetch a list of all current editors,2024-07-13 23:43:45,open,"help wanted, sprintable",kaiyamag,,staff,peer-review-metrics,issues
Update Current Software Review Stats page,2024-07-13 23:39:44,closed,,kaiyamag,,staff,peer-review-metrics,issues
Add nox to build for easier run,2024-07-13 22:32:58,closed,,lwasser,United States,staff,peer-review-metrics,issues
Update README.md to include instructions for getting GitHub access token,2024-07-13 22:26:22,closed,,ehinman,"Madison, WI",staff,peer-review-metrics,issues
Update README with pip install requirements.txt,2024-07-13 19:18:10,closed,,kaiyamag,,staff,peer-review-metrics,issues
Add more information in the README.md about configuring GitHub token for using pyosMeta.,2024-07-13 18:56:02,closed,,ehinman,"Madison, WI",staff,peer-review-metrics,issues
Fix: nodejs and requirements.txt installation instructions,2024-07-13 18:41:36,closed,,kaiyamag,,staff,peer-review-metrics,issues
Nodejs install documentation is not compatible with Windows,2024-07-13 18:14:50,closed,,kaiyamag,,staff,peer-review-metrics,issues
Create: peer review dashboard using interactive plots Jupyter and mystmd -- :),2024-07-13 15:13:58,open,"help wanted, sprintable",lwasser,United States,staff,peer-review-metrics,issues
Fix: notebook code,2024-07-13 03:42:09,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: use package name with hyphens,2024-07-11 21:56:02,closed,,lwasser,United States,staff,peer-review-metrics,issues
Fix: deploy should exec code,2024-07-11 21:45:51,closed,,lwasser,United States,staff,peer-review-metrics,issues
Add: Current review dashboard,2024-06-06 16:41:54,closed,,lwasser,United States,staff,peer-review-metrics,issues
add: ci build to parse all issues and prs and contribs,2024-08-19 00:36:07,closed,,lwasser,United States,staff,peer-review-metrics,pulls
add: package that handles plot themes,2024-08-19 00:21:18,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: peer review numbers are more accurate,2024-08-13 02:35:20,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add jupytext,2024-08-11 22:04:02,closed,,lwasser,United States,staff,peer-review-metrics,pulls
feat: add new review plots,2024-08-11 19:39:40,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: cleanup yml,2024-08-10 19:10:00,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: remove sidebar,2024-08-10 18:57:05,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: force side bar nav as backup,2024-08-10 18:53:15,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: hard code url path,2024-08-10 17:29:29,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Setup circle ci for previews,2024-08-10 16:52:40,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update current review stats,2024-08-10 16:42:00,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix(trying): add top level nav to the site,2024-08-10 02:04:08,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add plots of editors load in current-reviews-data.ipynb,2024-07-14 19:45:28,open,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,pulls
Expand list of dependencies in environment.yml,2024-07-14 17:10:43,closed,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,pulls
Add .env to .gitignore,2024-07-14 16:39:08,closed,,santisoler,"British Columbia, Canada",staff,peer-review-metrics,pulls
Update: current reviews notebook,2024-07-14 14:06:09,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: rebuild notebook,2024-07-14 04:43:38,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: notebook cleanup,2024-07-14 04:38:35,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: break out ci and gitignore,2024-07-14 01:15:43,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update Current Software Review Stats page,2024-07-13 23:39:44,closed,,kaiyamag,,staff,peer-review-metrics,pulls
Add nox to build for easier run,2024-07-13 22:32:58,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update README.md to include instructions for getting GitHub access token,2024-07-13 22:26:22,closed,,ehinman,"Madison, WI",staff,peer-review-metrics,pulls
Fix: nodejs and requirements.txt installation instructions,2024-07-13 18:41:36,closed,,kaiyamag,,staff,peer-review-metrics,pulls
Fix: notebook code,2024-07-13 03:42:09,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: use package name with hyphens,2024-07-11 21:56:02,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: deploy should exec code,2024-07-11 21:45:51,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Closes #20. Added some dependencies,2024-07-13 23:26:32,open,,gpcureton,"Madison, Wisconsin, USA",contributor,pyosPackage,issues
update badge url,2024-07-13 06:11:48,closed,,sneakers-the-rat,,contributor,pyosPackage,issues
adding devcontainers <3,2024-07-12 21:03:15,open,,crazy4pi314,"Seattle, WA",contributor,pyosPackage,issues
Add: ruff setup and instructions on autoformatting with vscode,2024-06-28 16:59:11,open,,lwasser,United States,staff,pyosPackage,issues
Add: CI for release workflow using trusted publisher & dynamic VCS versioning,2024-06-27 22:11:20,closed,,lwasser,United States,staff,pyosPackage,issues
Add: CI workflow to publish to PyPI + Trusted publishing + SCM based versioning,2024-06-27 22:04:26,closed,,lwasser,United States,staff,pyosPackage,issues
Add: linting tools to this package,2024-06-27 16:55:39,open,,lwasser,United States,staff,pyosPackage,issues
Add: updates cleaned docs,2024-06-27 16:07:34,closed,,lwasser,United States,staff,pyosPackage,issues
Simple package,2024-06-27 15:29:31,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: cleanup page hierarchy and api docs,2024-06-26 21:56:08,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: cleanup page hierarchy and api docs,2024-06-26 18:18:32,closed,,lwasser,United States,staff,pyosPackage,issues
Add: documentation to package,2024-06-25 16:04:28,closed,,lwasser,United States,staff,pyosPackage,issues
Add: pre-commit and linting / formatting,2024-06-24 17:45:51,closed,,lwasser,United States,staff,pyosPackage,issues
ADD: COC to package,2024-06-24 17:23:00,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: changelog didn't sync with pypi version,2024-06-24 17:13:00,closed,,lwasser,United States,staff,pyosPackage,issues
Python version,2024-06-24 17:08:16,closed,,lwasser,United States,staff,pyosPackage,issues
Add: code that requires a dependency or two,2024-06-24 16:54:37,open,,lwasser,United States,staff,pyosPackage,issues
Add: pre-commit + linting,2024-06-24 16:50:44,closed,,lwasser,United States,staff,pyosPackage,issues
Add: documentation to the package. ,2024-06-24 16:49:12,closed,,lwasser,United States,staff,pyosPackage,issues
Add: code of conduct file to repo,2024-06-24 16:47:36,closed,,lwasser,United States,staff,pyosPackage,issues
Add numpy style docstrings with examples to add_numbers.py module,2024-06-24 16:44:53,closed,help wanted,lwasser,United States,staff,pyosPackage,issues
Support Python >= 3.10 / drop 3.9 / add 3.12,2024-06-24 16:43:24,closed,help wanted,lwasser,United States,staff,pyosPackage,issues
Fix: try a pypi url,2024-01-31 23:46:54,closed,,lwasser,United States,staff,pyosPackage,issues
Use pypi as homepage,2024-01-31 23:45:31,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: add homepage to urls,2024-01-31 23:35:34,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: license should be MIT,2024-01-30 21:09:59,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: sync python version supported,2024-01-30 19:37:34,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: Cleanup readme,2024-01-30 19:08:53,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: readme conflict,2024-01-30 19:07:17,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: add readme and pyproject.toml to package,2024-01-30 18:54:47,closed,,lwasser,United States,staff,pyosPackage,issues
Fix: update pyproject toml and gitignore,2024-01-08 20:27:05,closed,,lwasser,United States,staff,pyosPackage,issues
Closes #20. Added some dependencies,2024-07-13 23:26:32,open,,gpcureton,"Madison, Wisconsin, USA",contributor,pyosPackage,pulls
update badge url,2024-07-13 06:11:48,closed,,sneakers-the-rat,,contributor,pyosPackage,pulls
adding devcontainers <3,2024-07-12 21:03:15,open,,crazy4pi314,"Seattle, WA",contributor,pyosPackage,pulls
Add: ruff setup and instructions on autoformatting with vscode,2024-06-28 16:59:11,open,,lwasser,United States,staff,pyosPackage,pulls
Add: CI for release workflow using trusted publisher & dynamic VCS versioning,2024-06-27 22:11:20,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: updates cleaned docs,2024-06-27 16:07:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Simple package,2024-06-27 15:29:31,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: cleanup page hierarchy and api docs,2024-06-26 21:56:08,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: cleanup page hierarchy and api docs,2024-06-26 18:18:32,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: documentation to package,2024-06-25 16:04:28,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: pre-commit and linting / formatting,2024-06-24 17:45:51,closed,,lwasser,United States,staff,pyosPackage,pulls
ADD: COC to package,2024-06-24 17:23:00,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: changelog didn't sync with pypi version,2024-06-24 17:13:00,closed,,lwasser,United States,staff,pyosPackage,pulls
Python version,2024-06-24 17:08:16,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: try a pypi url,2024-01-31 23:46:54,closed,,lwasser,United States,staff,pyosPackage,pulls
Use pypi as homepage,2024-01-31 23:45:31,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: add homepage to urls,2024-01-31 23:35:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: license should be MIT,2024-01-30 21:09:59,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: sync python version supported,2024-01-30 19:37:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: Cleanup readme,2024-01-30 19:08:53,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: readme conflict,2024-01-30 19:07:17,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: add readme and pyproject.toml to package,2024-01-30 18:54:47,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: update pyproject toml and gitignore,2024-01-08 20:27:05,closed,,lwasser,United States,staff,pyosPackage,pulls
fix: cleanup the precommit and codes,2024-08-18 11:16:03,open,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,issues
Split workflows and publish to PyPI,2024-08-03 17:03:08,open,,Midnighter,"Copenhagen, Denmark",contributor,pyos-sphinx-theme,issues
Publish pyos-sphinx theme to pypi,2024-08-01 18:53:47,open,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
pyos-sphinx-theme - Create docs build infrastructure,2024-08-01 18:52:36,open,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
Update LICENSE text ,2024-07-14 18:59:41,closed,,ayhanxian,,staff,pyos-sphinx-theme,issues
docs: cleanup the docs,2024-07-14 18:38:23,closed,,Revathyvenugopal162,"Lyon, France",staff,pyos-sphinx-theme,issues
Add: ci workflow to build docs,2024-07-14 18:20:42,open,,lwasser,United States,staff,pyos-sphinx-theme,issues
Feat: cleanup the theme and change the layout,2024-07-13 18:28:46,closed,,Revathyvenugopal162,"Lyon, France",staff,pyos-sphinx-theme,issues
Update the readme file to have pyos information about the theme and what repos use the theme,2024-04-05 17:06:31,open,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
Let's use MIT as the preferred license,2024-04-05 17:05:08,closed,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
Work on: pyos sphinx-theme: Build out pyos-sphinx-theme repo,2024-04-05 17:02:08,open,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
Enh: initial theme reorg,2024-01-08 19:08:14,closed,,lwasser,United States,staff,pyos-sphinx-theme,issues
fix: cleanup the precommit and codes,2024-08-18 11:16:03,open,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
Split workflows and publish to PyPI,2024-08-03 17:03:08,open,,Midnighter,"Copenhagen, Denmark",contributor,pyos-sphinx-theme,pulls
Update LICENSE text ,2024-07-14 18:59:41,closed,,ayhanxian,,contributor,pyos-sphinx-theme,pulls
docs: cleanup the docs,2024-07-14 18:38:23,closed,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
Add: ci workflow to build docs,2024-07-14 18:20:42,open,,lwasser,United States,staff,pyos-sphinx-theme,pulls
Feat: cleanup the theme and change the layout,2024-07-13 18:28:46,closed,,Revathyvenugopal162,"Lyon, France",staff,pyos-sphinx-theme,pulls
Enh: initial theme reorg,2024-01-08 19:08:14,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
